115.231.230.10 - - [21/Dec/2014:00:03:05 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
220.181.132.198 - - [21/Dec/2014:00:11:43 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (X11; Windows x86_64) AppleWebKit/536.11 (KHTML, like Gecko) chrome/22.0.1190.0 Safari/536.11" "-""0.000"
220.181.132.198 - - [21/Dec/2014:00:11:43 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (X11; Windows x86_64) AppleWebKit/536.11 (KHTML, like Gecko) chrome/22.0.1190.0 Safari/536.11" "-""0.000"
220.181.132.198 - - [21/Dec/2014:00:11:43 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (X11; Windows x86_64) AppleWebKit/536.11 (KHTML, like Gecko) chrome/22.0.1190.0 Safari/536.11" "-""0.066"
203.208.60.81 - - [21/Dec/2014:00:14:30 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "-" "Googlebot-Image/1.0" "-""0.000"
111.23.4.4 - - [21/Dec/2014:00:14:51 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.043"
203.208.60.81 - - [21/Dec/2014:00:15:02 +0800] "GET /images/diyiban/weixinma.png HTTP/1.1" 404 136 "-" "Googlebot-Image/1.0" "-""0.000"
203.208.60.73 - - [21/Dec/2014:00:18:59 +0800] "GET /images/about/4.jpg HTTP/1.1" 404 136 "-" "Googlebot-Image/1.0" "-""0.000"
109.120.178.210 - - [21/Dec/2014:00:20:28 +0800] "GET /wp-login.php HTTP/1.0" 404 16 "-" "Mozilla/4.0 (compatible; Synapse)" "-""0.984"
109.120.178.210 - - [21/Dec/2014:00:20:31 +0800] "GET /administrator/index.php HTTP/1.0" 404 16 "-" "Mozilla/4.0 (compatible; Synapse)" "-""1.629"
109.120.178.210 - - [21/Dec/2014:00:20:34 +0800] "GET /user/ HTTP/1.0" 404 162 "-" "Mozilla/4.0 (compatible; Synapse)" "-""0.000"
109.120.178.210 - - [21/Dec/2014:00:20:37 +0800] "GET / HTTP/1.0" 200 14753 "-" "Mozilla/4.0 (compatible; Synapse)" "-""0.697"
203.208.60.227 - - [21/Dec/2014:00:23:19 +0800] "GET / HTTP/1.1" 301 178 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.000"
59.47.50.10 - - [21/Dec/2014:00:24:19 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
59.47.50.10 - - [21/Dec/2014:00:24:20 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.529"
218.14.47.39 - - [21/Dec/2014:00:24:21 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/ HTTP/1.1" 200 1701 "-" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.001"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/android.png HTTP/1.1" 200 8014 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:24 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.113"
218.14.47.39 - - [21/Dec/2014:00:24:56 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.000"
218.14.47.39 - - [21/Dec/2014:00:24:56 +0800] "GET /download/ HTTP/1.1" 200 1701 "-" "Mozilla/5.0 (Linux; U; Android 4.3; zh-cn; R8007 Build/JLS36C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 MicroMessenger/6.0.0.50_r844973.501 NetType/WIFI" "-""0.001"
121.14.35.194 - - [21/Dec/2014:00:25:21 +0800] "GET / HTTP/1.0" 301 178 "-" "Wget/1.11.4 Red Hat modified" "-""0.000"
121.14.35.194 - - [21/Dec/2014:00:25:21 +0800] "GET / HTTP/1.0" 200 14753 "-" "Wget/1.11.4 Red Hat modified" "-""0.123"
221.204.172.131 - - [21/Dec/2014:00:27:53 +0800] "GET /yqccrm/yqccrm.ipa HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.060"
183.213.10.72 - - [21/Dec/2014:00:30:39 +0800] "GET /app/yiqichang.apk HTTP/1.1" 304 0 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" "-""0.028"
203.208.60.88 - - [21/Dec/2014:00:32:28 +0800] "GET /mobile/css/style.min.css HTTP/1.1" 200 6262 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/ HTTP/1.1" 200 1704 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.001"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
14.30.0.115 - - [21/Dec/2014:00:36:03 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET / HTTP/1.1" 301 178 "http://www.lagou.com/jobs/132442.html?source=search" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET / HTTP/1.1" 200 3314 "http://www.lagou.com/jobs/132442.html?source=search" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.001"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /css/join.min.css HTTP/1.1" 200 2888 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /css/jquery.fullPage.css HTTP/1.1" 200 1184 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /css/style.min.css HTTP/1.1" 200 7972 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /js/jquery.slimscroll.min.js HTTP/1.1" 200 1970 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /js/jquery.easings.min.js HTTP/1.1" 200 5451 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /js/jquery.fullPage.min.js HTTP/1.1" 200 6272 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:08 +0800] "GET /js/newgame.js HTTP/1.1" 200 1636 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.000"
123.117.41.66 - - [21/Dec/2014:00:37:09 +0800] "GET /js/jquery.min.js HTTP/1.1" 200 37399 "http://www.17chang.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" "-""0.154"
117.136.0.153 - - [21/Dec/2014:00:40:35 +0800] "GET /download HTTP/1.1" 301 178 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:35 +0800] "GET /download/ HTTP/1.1" 200 1704 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.001"
117.136.0.153 - - [21/Dec/2014:00:40:36 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:37 +0800] "GET /download/logo.png HTTP/1.1" 200 25789 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:37 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:37 +0800] "GET /download/pic.png HTTP/1.1" 200 6038 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:37 +0800] "GET /download/iphone_active.png HTTP/1.1" 200 6317 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:40:37 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12A365 MicroMessenger/6.0.1 NetType/3G+" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:41:00 +0800] "GET /download/ HTTP/1.1" 200 1704 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A365 Safari/600.1.4" "-""0.001"
117.136.0.153 - - [21/Dec/2014:00:41:01 +0800] "GET /download/text.png HTTP/1.1" 200 19943 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A365 Safari/600.1.4" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:41:02 +0800] "GET /download/iphone.png HTTP/1.1" 200 6442 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A365 Safari/600.1.4" "-""0.000"
117.136.0.153 - - [21/Dec/2014:00:41:02 +0800] "GET /download/android_active.png HTTP/1.1" 200 7871 "http://yiqiding.com/download/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A365 Safari/600.1.4" "-""0.000"
